,0,1,2,3,4
115,6.0,44.44444444444444,1.5,0.7,8.058894157409668
116,12.0,200.0,2.5,0.7,21.961957931518555
117,12.0,200.0,1.5,1.4,27.4851131439209
118,9.0,200.0,1.5,0.7,30.603193283081055
119,7.0,200.0,1.5,1.4,22.998615264892578
120,12.0,177.77777777777777,1.5,0.7,20.78639793395996
121,12.0,200.0,1.5,0.875,19.250967025756836
122,6.0,177.77777777777777,1.5,1.4,20.45906639099121
123,6.0,133.33333333333331,1.5,0.7,14.418275833129883
124,12.0,66.66666666666666,1.5,1.4,11.04092788696289
125,6.0,155.55555555555554,1.5,1.4,18.17331314086914
126,12.0,44.44444444444444,2.5,1.4,6.370153427124023
127,12.0,177.77777777777777,2.5,1.4,21.94783592224121
128,12.0,200.0,2.5,1.4,24.138975143432617
129,6.0,88.88888888888889,1.5,0.7,14.354392051696777
130,6.0,200.0,1.5,1.4,22.915878295898438
131,6.0,111.11111111111111,1.5,0.7,12.146031379699707
132,6.0,177.77777777777777,2.5,1.4,16.07969856262207
133,12.0,155.55555555555554,1.5,1.4,19.430500030517578
134,10.0,200.0,1.5,0.7,23.96723747253418
135,12.0,133.33333333333331,1.5,1.4,16.797460556030273
136,12.0,200.0,1.5,1.2249999999999999,34.5101318359375
137,12.0,0.0,2.5,1.4,2.1531150341033936
138,6.0,22.22222222222222,1.5,0.7,3.6426360607147217
139,12.0,177.77777777777777,1.5,1.4,27.994014739990234
140,12.0,200.0,2.5,1.2249999999999999,29.206605911254883
141,12.0,200.0,1.75,1.4,29.763452529907227
142,6.0,155.55555555555554,2.5,0.7,22.398147583007812
143,12.0,177.77777777777777,2.5,0.7,15.686304092407227
144,12.0,200.0,2.25,1.4,29.610572814941406
145,9.0,200.0,2.5,1.4,27.614168167114258
146,12.0,111.11111111111111,1.5,0.7,11.628531455993652
147,12.0,200.0,1.75,0.7,28.804975509643555
148,6.0,200.0,2.5,1.4,22.400407791137695
149,11.0,200.0,1.5,1.4,22.024120330810547
150,6.0,133.33333333333331,2.25,1.2249999999999999,21.25862693786621
151,7.0,88.88888888888889,2.5,0.875,13.510459899902344
152,8.0,22.22222222222222,1.75,1.2249999999999999,4.869549751281738
153,9.0,66.66666666666666,1.75,1.2249999999999999,9.21058464050293
154,9.0,177.77777777777777,1.75,1.0499999999999998,18.38625717163086
155,10.0,133.33333333333331,1.75,1.0499999999999998,17.46898078918457
156,10.0,177.77777777777777,2.5,0.875,30.030189514160156
157,11.0,177.77777777777777,1.5,0.7,20.241077423095703
158,12.0,22.22222222222222,2.5,1.2249999999999999,4.541448593139648
159,12.0,133.33333333333331,1.5,1.4,16.797460556030273
160,10.0,155.55555555555554,2.5,0.7,19.14097785949707
161,12.0,177.77777777777777,2.5,1.4,21.94783592224121
162,10.0,200.0,2.5,0.7,26.645509719848633
163,6.0,200.0,1.5,1.4,22.915878295898438
164,6.0,111.11111111111111,2.5,1.4,14.206828117370605
165,6.0,0.0,1.5,0.7,1.3592394590377808
166,6.0,44.44444444444444,1.5,0.7,8.058894157409668
167,12.0,200.0,1.5,1.4,27.4851131439209
168,12.0,200.0,2.5,1.4,24.138975143432617
169,6.0,177.77777777777777,2.5,0.7,22.841032028198242
170,12.0,200.0,1.5,0.7,32.17901611328125
171,11.0,200.0,1.5,0.7,31.180246353149414
172,12.0,200.0,1.75,0.7,28.804975509643555
173,6.0,155.55555555555554,1.5,1.4,18.17331314086914
174,10.0,200.0,1.5,0.7,23.96723747253418
175,12.0,111.11111111111111,1.5,0.7,11.628531455993652
176,12.0,200.0,2.5,0.7,21.961957931518555
177,12.0,200.0,1.5,1.2249999999999999,34.5101318359375
178,12.0,88.88888888888889,1.5,1.4,14.486430168151855
179,12.0,155.55555555555554,1.5,1.4,19.430500030517578
180,12.0,44.44444444444444,2.5,1.4,6.370153427124023
181,6.0,200.0,2.5,0.7,19.268144607543945
182,12.0,200.0,1.5,1.0499999999999998,23.05682373046875
183,6.0,177.77777777777777,1.5,1.4,20.45906639099121
184,6.0,133.33333333333331,1.5,0.7,14.418275833129883
185,12.0,0.0,2.5,1.4,2.1531150341033936
186,6.0,155.55555555555554,2.5,0.7,22.398147583007812
187,12.0,133.33333333333331,2.5,0.7,15.168937683105469
188,12.0,177.77777777777777,2.5,0.7,15.686304092407227
189,6.0,200.0,1.5,0.7,24.132104873657227
190,12.0,200.0,1.5,0.875,19.250967025756836
191,6.0,177.77777777777777,2.5,1.4,16.07969856262207
192,12.0,155.55555555555554,2.5,0.7,19.581363677978516
193,6.0,200.0,2.5,1.4,22.400407791137695
194,6.0,66.66666666666666,2.5,0.7,10.001542091369629
195,12.0,200.0,2.5,1.2249999999999999,29.206605911254883
196,12.0,66.66666666666666,2.5,0.7,10.73299503326416
197,6.0,88.88888888888889,1.5,1.4,15.394453048706055
198,12.0,200.0,2.25,1.4,29.610572814941406
199,6.0,155.55555555555554,2.5,1.4,21.812620162963867
200,6.0,66.66666666666666,2.0,1.2249999999999999,8.309588432312012
201,7.0,66.66666666666666,1.75,1.2249999999999999,8.340426445007324
202,7.0,88.88888888888889,2.0,1.0499999999999998,11.698799133300781
203,8.0,0.0,2.25,1.2249999999999999,1.18234384059906
204,8.0,22.22222222222222,2.25,1.4,3.9953110218048096
205,9.0,133.33333333333331,2.25,1.0499999999999998,21.349992752075195
206,10.0,66.66666666666666,2.5,1.4,10.599647521972656
207,11.0,111.11111111111111,1.75,0.7,16.421743392944336
208,12.0,66.66666666666666,2.5,1.0499999999999998,10.11016845703125
209,12.0,88.88888888888889,2.25,0.7,15.672006607055664
210,12.0,133.33333333333331,1.5,0.7,21.44928550720215
211,6.0,133.33333333333331,1.5,0.7,14.418275833129883
212,12.0,133.33333333333331,2.5,1.4,19.840038299560547
213,12.0,155.55555555555554,2.0,0.7,16.958242416381836
214,6.0,155.55555555555554,2.5,1.4,21.812620162963867
215,6.0,155.55555555555554,1.5,0.7,19.241479873657227
216,6.0,177.77777777777777,2.5,1.4,16.07969856262207
217,6.0,200.0,2.5,1.4,22.400407791137695
218,12.0,200.0,1.5,0.7,32.17901611328125
219,12.0,200.0,2.5,1.4,24.138975143432617
220,10.0,200.0,1.5,0.7,23.96723747253418
221,12.0,44.44444444444444,2.5,0.7,6.489906311035156
222,12.0,177.77777777777777,1.5,0.7,20.78639793395996
223,12.0,200.0,1.5,1.4,27.4851131439209
224,6.0,111.11111111111111,2.5,1.4,14.206828117370605
225,12.0,200.0,2.5,0.7,21.961957931518555
226,6.0,200.0,1.5,0.7,24.132104873657227
227,12.0,200.0,1.5,1.2249999999999999,34.5101318359375
228,6.0,44.44444444444444,1.5,1.4,5.290690898895264
229,12.0,177.77777777777777,2.5,1.4,21.94783592224121
230,12.0,200.0,1.5,0.875,19.250967025756836
231,6.0,200.0,1.5,1.4,22.915878295898438
232,6.0,177.77777777777777,1.5,0.7,29.494155883789062
233,6.0,177.77777777777777,1.5,1.4,20.45906639099121
234,12.0,155.55555555555554,2.5,1.4,19.296987533569336
235,12.0,111.11111111111111,2.5,1.4,17.144878387451172
236,12.0,177.77777777777777,1.5,1.4,27.994014739990234
237,12.0,177.77777777777777,2.5,0.7,15.686304092407227
238,6.0,200.0,2.5,0.7,19.268144607543945
239,6.0,133.33333333333331,2.5,1.4,19.232301712036133
240,11.0,200.0,1.5,1.4,22.024120330810547
241,6.0,111.11111111111111,1.5,0.7,12.146031379699707
242,6.0,155.55555555555554,1.5,1.4,18.17331314086914
243,6.0,177.77777777777777,1.5,0.875,23.394275665283203
244,12.0,200.0,2.5,1.2249999999999999,29.206605911254883
245,12.0,133.33333333333331,1.5,1.4,16.797460556030273
246,12.0,200.0,2.5,0.875,26.058740615844727
247,12.0,22.22222222222222,1.5,0.7,4.98984956741333
248,12.0,88.88888888888889,1.5,1.4,14.486430168151855
249,12.0,155.55555555555554,1.5,1.4,19.430500030517578
250,6.0,111.11111111111111,2.25,0.875,18.137392044067383
251,6.0,200.0,2.0,0.875,26.09162139892578
252,7.0,111.11111111111111,2.0,0.875,16.379867553710938
253,7.0,111.11111111111111,2.0,1.2249999999999999,16.056913375854492
254,8.0,133.33333333333331,2.0,0.875,16.875024795532227
255,9.0,200.0,2.25,1.0499999999999998,30.12692642211914
256,10.0,44.44444444444444,2.25,0.7,6.688338756561279
257,11.0,22.22222222222222,1.75,0.7,5.130878448486328
258,11.0,22.22222222222222,1.75,1.2249999999999999,4.631407260894775
259,12.0,66.66666666666666,1.75,0.875,13.301225662231445
260,12.0,200.0,1.5,0.7,32.17901611328125
261,12.0,200.0,2.5,1.4,24.138975143432617
262,10.0,200.0,1.5,0.7,23.96723747253418
263,11.0,177.77777777777777,1.5,0.7,20.241077423095703
264,10.0,155.55555555555554,1.5,0.7,24.18220329284668
265,6.0,88.88888888888889,2.5,0.7,11.60692310333252
266,6.0,0.0,2.5,0.7,1.2858837842941284
267,6.0,155.55555555555554,2.5,1.4,21.812620162963867
268,6.0,177.77777777777777,2.5,1.4,16.07969856262207
269,12.0,155.55555555555554,2.5,1.4,19.296987533569336
270,6.0,200.0,1.5,1.4,22.915878295898438
271,12.0,200.0,2.5,0.7,21.961957931518555
272,6.0,66.66666666666666,2.5,1.4,10.16634464263916
273,12.0,200.0,1.5,1.4,27.4851131439209
274,12.0,88.88888888888889,1.5,1.4,14.486430168151855
275,12.0,111.11111111111111,2.5,0.7,15.18725872039795
276,6.0,155.55555555555554,1.5,0.7,19.241479873657227
277,12.0,133.33333333333331,1.5,1.4,16.797460556030273
278,6.0,200.0,2.5,0.7,19.268144607543945
279,12.0,200.0,1.5,1.2249999999999999,34.5101318359375
280,12.0,200.0,1.5,0.875,19.250967025756836
281,12.0,177.77777777777777,2.5,1.4,21.94783592224121
282,6.0,133.33333333333331,2.5,1.4,19.232301712036133
283,12.0,155.55555555555554,1.5,0.7,23.565610885620117
284,12.0,0.0,1.5,1.4,1.1407123804092407
285,6.0,177.77777777777777,1.5,0.7,29.494155883789062
286,6.0,177.77777777777777,1.5,1.4,20.45906639099121
287,12.0,177.77777777777777,1.5,0.7,20.78639793395996
288,7.0,200.0,1.5,1.4,22.998615264892578
289,12.0,200.0,2.5,1.2249999999999999,29.206605911254883
290,12.0,200.0,1.75,1.4,29.763452529907227
291,6.0,44.44444444444444,1.5,1.4,5.290690898895264
292,12.0,133.33333333333331,2.5,0.7,15.168937683105469
293,12.0,200.0,2.25,1.4,29.610572814941406
294,12.0,155.55555555555554,1.5,1.4,19.430500030517578
295,11.0,200.0,2.5,1.4,24.169639587402344
296,6.0,155.55555555555554,2.5,0.7,22.398147583007812
297,6.0,177.77777777777777,2.5,0.7,22.841032028198242
298,12.0,111.11111111111111,1.5,1.4,12.928365707397461
299,6.0,133.33333333333331,1.5,0.7,14.418275833129883
300,6.0,44.44444444444444,2.0,0.7,7.690014839172363
301,6.0,177.77777777777777,2.5,1.4,16.07969856262207
302,7.0,66.66666666666666,2.0,1.2249999999999999,13.435324668884277
303,8.0,44.44444444444444,2.5,0.875,5.589054107666016
304,9.0,0.0,1.75,1.2249999999999999,1.4032201766967773
305,9.0,88.88888888888889,2.25,1.0499999999999998,11.241976737976074
306,10.0,44.44444444444444,2.0,1.4,7.837521076202393
307,10.0,88.88888888888889,2.5,0.7,11.554864883422852
308,11.0,44.44444444444444,1.75,1.0499999999999998,7.165765285491943
309,12.0,177.77777777777777,1.5,0.7,20.78639793395996
310,12.0,200.0,1.5,0.7,32.17901611328125
311,6.0,200.0,2.5,1.4,22.400407791137695
312,12.0,200.0,2.5,1.4,24.138975143432617
313,12.0,155.55555555555554,1.5,0.7,23.565610885620117
314,12.0,133.33333333333331,1.5,0.7,21.44928550720215
315,12.0,111.11111111111111,1.5,0.7,11.628531455993652
316,6.0,22.22222222222222,1.5,1.4,2.694155693054199
317,10.0,200.0,1.5,0.7,23.96723747253418
318,6.0,155.55555555555554,2.5,1.4,21.812620162963867
319,6.0,133.33333333333331,2.5,1.4,19.232301712036133
320,12.0,200.0,1.5,1.4,27.4851131439209
321,12.0,155.55555555555554,2.5,1.4,19.296987533569336
322,12.0,200.0,2.5,0.7,21.961957931518555
323,6.0,155.55555555555554,1.5,0.7,19.241479873657227
324,6.0,200.0,1.5,0.7,24.132104873657227
325,6.0,111.11111111111111,2.5,1.4,14.206828117370605
326,12.0,133.33333333333331,2.5,1.4,19.840038299560547
327,12.0,66.66666666666666,1.5,0.7,11.395828247070312
328,12.0,200.0,1.5,1.2249999999999999,34.5101318359375
329,6.0,133.33333333333331,1.5,0.7,14.418275833129883
330,12.0,200.0,1.5,1.0499999999999998,23.05682373046875
331,12.0,177.77777777777777,2.5,1.4,21.94783592224121
332,6.0,200.0,1.5,1.4,22.915878295898438
333,12.0,22.22222222222222,2.5,0.7,4.488142490386963
334,6.0,177.77777777777777,1.5,0.7,29.494155883789062
335,6.0,177.77777777777777,1.5,1.4,20.45906639099121
336,12.0,177.77777777777777,1.5,1.4,27.994014739990234
337,12.0,200.0,1.5,0.875,19.250967025756836
338,12.0,177.77777777777777,2.5,0.7,15.686304092407227
339,12.0,155.55555555555554,1.5,1.4,19.430500030517578
340,6.0,200.0,2.5,0.7,19.268144607543945
341,6.0,88.88888888888889,1.5,1.4,15.394453048706055
342,6.0,155.55555555555554,2.5,0.7,22.398147583007812
343,6.0,177.77777777777777,1.5,0.875,23.394275665283203
344,12.0,133.33333333333331,2.5,0.7,15.168937683105469
345,6.0,155.55555555555554,1.5,1.4,18.17331314086914
346,12.0,200.0,2.5,1.2249999999999999,29.206605911254883
347,12.0,155.55555555555554,2.5,0.7,19.581363677978516
348,12.0,200.0,2.5,0.875,26.058740615844727
349,9.0,200.0,1.5,1.4,32.20561599731445
350,6.0,44.44444444444444,2.5,0.875,4.134072303771973
351,8.0,200.0,2.0,1.4,26.43018913269043
352,9.0,0.0,1.75,0.875,1.0985652208328247
353,9.0,88.88888888888889,1.75,0.7,9.011066436767578
354,9.0,111.11111111111111,1.75,1.2249999999999999,17.680038452148438
355,10.0,66.66666666666666,1.5,1.2249999999999999,8.333216667175293
356,11.0,111.11111111111111,2.25,0.875,19.394968032836914
357,12.0,22.22222222222222,1.5,1.2249999999999999,4.110620021820068
358,12.0,177.77777777777777,2.0,0.875,22.70581817626953
359,12.0,200.0,1.5,0.7,32.17901611328125
360,12.0,200.0,2.5,1.4,24.138975143432617
361,12.0,155.55555555555554,2.0,0.875,21.143768310546875
362,12.0,133.33333333333331,2.25,0.7,13.847230911254883
363,6.0,177.77777777777777,1.5,1.4,20.45906639099121
364,6.0,200.0,1.5,0.7,24.132104873657227
365,12.0,200.0,1.5,1.4,27.4851131439209
366,6.0,155.55555555555554,2.5,1.4,21.812620162963867
367,11.0,200.0,1.5,0.7,31.180246353149414
368,10.0,200.0,1.5,0.7,23.96723747253418
369,6.0,133.33333333333331,1.5,1.4,15.117210388183594
370,12.0,200.0,2.5,0.7,21.961957931518555
371,6.0,155.55555555555554,1.5,0.7,19.241479873657227
372,12.0,200.0,1.5,1.2249999999999999,34.5101318359375
373,6.0,177.77777777777777,2.5,0.7,22.841032028198242
374,6.0,111.11111111111111,2.5,0.7,13.181780815124512
375,12.0,177.77777777777777,2.5,1.4,21.94783592224121
376,12.0,200.0,1.5,1.0499999999999998,23.05682373046875
377,6.0,200.0,2.5,1.4,22.400407791137695
378,12.0,44.44444444444444,1.5,1.4,8.587074279785156
379,12.0,155.55555555555554,2.5,1.4,19.296987533569336
380,6.0,22.22222222222222,2.5,0.7,3.7126355171203613
381,12.0,177.77777777777777,1.5,0.7,20.78639793395996
382,6.0,200.0,1.5,1.4,22.915878295898438
383,6.0,66.66666666666666,2.5,0.7,10.001542091369629
384,12.0,111.11111111111111,1.5,1.4,12.928365707397461
385,12.0,200.0,1.5,0.875,19.250967025756836
386,6.0,177.77777777777777,2.5,1.4,16.07969856262207
387,6.0,200.0,2.5,0.7,19.268144607543945
388,12.0,88.88888888888889,2.5,1.4,12.499107360839844
389,12.0,155.55555555555554,1.5,0.7,23.565610885620117
390,6.0,88.88888888888889,2.5,1.4,12.48952579498291
391,6.0,155.55555555555554,1.5,1.4,18.17331314086914
392,12.0,200.0,2.5,1.2249999999999999,29.206605911254883
393,6.0,133.33333333333331,2.5,0.7,14.506688117980957
394,12.0,200.0,2.25,1.4,29.610572814941406
395,12.0,200.0,2.5,0.875,26.058740615844727
396,12.0,177.77777777777777,1.5,1.4,27.994014739990234
397,12.0,177.77777777777777,2.5,0.7,15.686304092407227
398,10.0,200.0,1.5,1.4,23.431360244750977
399,12.0,133.33333333333331,1.5,1.4,16.797460556030273
400,7.0,44.44444444444444,2.0,1.0499999999999998,8.21434497833252
401,7.0,111.11111111111111,2.25,1.2249999999999999,17.828096389770508
402,8.0,177.77777777777777,2.25,1.4,19.116802215576172
403,9.0,111.11111111111111,2.25,1.0499999999999998,9.348468780517578
404,9.0,111.11111111111111,2.5,1.4,19.153438568115234
405,10.0,177.77777777777777,1.5,0.875,19.01637840270996
406,11.0,0.0,1.75,0.875,2.438232421875
407,11.0,66.66666666666666,1.5,1.2249999999999999,9.702917098999023
408,11.0,111.11111111111111,1.5,0.7,20.29435157775879
409,11.0,111.11111111111111,2.5,1.2249999999999999,18.093774795532227
410,9.0,155.55555555555554,2.0,1.2249999999999999,21.982725143432617
411,6.0,155.55555555555554,1.5,0.7,19.241479873657227
412,12.0,155.55555555555554,2.5,0.7,19.581363677978516
413,11.0,133.33333333333331,1.5,1.4,23.10849952697754
414,6.0,133.33333333333331,2.5,0.7,14.506688117980957
415,9.0,200.0,2.0,1.2249999999999999,27.6959285736084
416,6.0,200.0,1.5,0.7,24.132104873657227
417,12.0,200.0,2.5,0.7,21.961957931518555
418,12.0,88.88888888888889,1.5,1.4,14.486430168151855
419,6.0,22.22222222222222,2.5,1.4,3.87492036819458
420,6.0,200.0,2.5,1.4,22.400407791137695
421,12.0,200.0,1.5,1.4,27.4851131439209
422,11.0,200.0,1.5,1.4,22.024120330810547
423,9.0,200.0,1.5,0.7,30.603193283081055
424,6.0,88.88888888888889,2.5,0.7,11.60692310333252
425,12.0,133.33333333333331,2.5,0.7,15.168937683105469
426,6.0,200.0,1.5,1.4,22.915878295898438
427,12.0,200.0,1.5,0.7,32.17901611328125
428,12.0,200.0,1.5,0.875,19.250967025756836
429,12.0,177.77777777777777,2.5,0.7,15.686304092407227
430,6.0,177.77777777777777,1.5,0.7,29.494155883789062
431,6.0,177.77777777777777,2.5,0.7,22.841032028198242
432,6.0,177.77777777777777,1.5,1.4,20.45906639099121
433,6.0,66.66666666666666,2.5,0.7,10.001542091369629
434,6.0,200.0,2.5,0.7,19.268144607543945
435,12.0,155.55555555555554,1.5,1.4,19.430500030517578
436,6.0,155.55555555555554,2.5,1.4,21.812620162963867
437,12.0,200.0,2.5,1.4,24.138975143432617
438,12.0,44.44444444444444,1.5,0.7,6.986822128295898
439,12.0,22.22222222222222,1.5,0.7,4.98984956741333
440,6.0,133.33333333333331,1.5,1.4,15.117210388183594
441,12.0,200.0,2.5,0.875,26.058740615844727
442,10.0,200.0,1.5,0.7,23.96723747253418
443,6.0,177.77777777777777,2.5,1.4,16.07969856262207
444,6.0,155.55555555555554,2.5,0.7,22.398147583007812
445,12.0,200.0,1.5,1.2249999999999999,34.5101318359375
446,6.0,0.0,2.5,1.4,1.019402265548706
447,6.0,111.11111111111111,1.5,0.7,12.146031379699707
448,12.0,133.33333333333331,1.5,1.4,16.797460556030273
449,12.0,177.77777777777777,1.5,1.4,27.994014739990234
450,6.0,133.33333333333331,2.25,0.875,17.595321655273438
451,7.0,155.55555555555554,1.5,0.875,15.220290184020996
452,7.0,200.0,1.5,1.2249999999999999,27.512887954711914
453,7.0,200.0,2.0,0.875,27.452848434448242
454,8.0,0.0,2.0,0.7,1.643018126487732
455,8.0,155.55555555555554,1.75,0.875,18.694210052490234
456,8.0,200.0,2.5,1.0499999999999998,22.54715347290039
457,10.0,177.77777777777777,2.5,1.4,21.77859878540039
458,12.0,133.33333333333331,2.0,0.875,15.629390716552734
459,12.0,177.77777777777777,2.25,0.875,19.45305824279785
460,6.0,111.11111111111111,2.5,0.875,17.458162307739258
461,6.0,200.0,1.5,0.7,24.132104873657227
462,6.0,88.88888888888889,2.5,0.875,12.38735580444336
463,12.0,200.0,1.5,1.4,27.4851131439209
464,12.0,44.44444444444444,1.75,0.7,5.535500526428223
465,12.0,200.0,1.5,0.7,32.17901611328125
466,6.0,66.66666666666666,2.5,1.4,10.16634464263916
467,6.0,22.22222222222222,2.5,1.4,3.87492036819458
468,12.0,200.0,2.5,0.7,21.961957931518555
469,6.0,177.77777777777777,1.5,0.7,29.494155883789062
470,6.0,177.77777777777777,2.5,0.7,22.841032028198242
471,6.0,177.77777777777777,1.5,1.4,20.45906639099121
472,12.0,111.11111111111111,1.5,1.4,12.928365707397461
473,12.0,200.0,1.5,0.875,19.250967025756836
474,12.0,88.88888888888889,1.5,1.4,14.486430168151855
475,12.0,155.55555555555554,2.5,1.4,19.296987533569336
476,6.0,200.0,1.5,1.4,22.915878295898438
